plot,year,focal_species,neighbor_species,current_focal_cover,previous_focal_cover,previous_neighbor_cover,season_length_ds
29,2015,POBI6,ERPI6,0.03,0.02,0.04,142
29,2015,POBI6,TEGR3,0.03,0.02,0.01,142
29,2017,POBI6,HEMO3,0.01,0,0.05,126
29,2017,POBI6,MIOB2,0.01,0,0.06,126
29,2017,POBI6,CARUD,0.01,0,0.28,126
29,2017,POBI6,CAUN2,0.01,0,0.01,126
29,2017,POBI6,SELA,0.01,0,0,126
29,2017,POBI6,LUSP4,0.01,0,0,126
29,2017,POBI6,ORALA,0.01,0,0.11,126
29,2017,POBI6,SEDES,0.01,0,0.01,126
29,2017,POBI6,ERPI6,0.01,0,0,126
29,2017,POBI6,2LTR,0.01,0,0.39,126
29,2017,POBI6,TEACC,0.01,0,0.01,126
29,2017,POBI6,FEBR,0.01,0,0.06,126
29,2017,POBI6,2LICHN,0.01,0,0.03,126
29,2017,POBI6,TRDA2,0.01,0,0,126
29,2017,POBI6,ARFEF3,0.01,0,0.05,126
29,2017,POBI6,ARSC,0.01,0,0.11,126
29,2017,POBI6,PHPU5,0.01,0,0,126
29,2017,POBI6,GEROT,0.01,0,0.1,126
29,2017,POBI6,CARO2,0.01,0,0.02,126
29,2017,POBI6,LLSE,0.01,0,0.04,126
29,2017,POBI6,TEGR3,0.01,0,0.01,126
29,2017,POBI6,2BARE,0.01,0,0.01,126
29,2017,POBI6,MELA3,0.01,0,0.06,126
29,2018,POBI6,LLSE,0.03,0.01,0.02,196
29,2018,POBI6,HEMO3,0.03,0.01,0.06,196
29,2018,POBI6,MIOB2,0.03,0.01,0.04,196
29,2018,POBI6,CARUD,0.03,0.01,0.3,196
29,2018,POBI6,TRDA2,0.03,0.01,0.32,196
29,2018,POBI6,2LTR,0.03,0.01,0.32,196
29,2018,POBI6,TEACC,0.03,0.01,0.01,196
29,2018,POBI6,SEDES,0.03,0.01,0.08,196
29,2018,POBI6,CARO2,0.03,0.01,0.01,196
29,2018,POBI6,2LICHN,0.03,0.01,0.02,196
29,2018,POBI6,ORALA,0.03,0.01,0.08,196
29,2018,POBI6,SELA,0.03,0.01,0.02,196
29,2018,POBI6,PODI2,0.03,0.01,0,196
29,2018,POBI6,MELA3,0.03,0.01,0.04,196
29,2018,POBI6,CEARS2,0.03,0.01,0,196
29,2018,POBI6,PHPU5,0.03,0.01,0.03,196
29,2018,POBI6,ARSC,0.03,0.01,0.12,196
29,2018,POBI6,LUSP4,0.03,0.01,0.01,196
29,2018,POBI6,GEROT,0.03,0.01,0.11,196
29,2018,POBI6,ARFEF3,0.03,0.01,0.04,196
29,2018,POBI6,ALGE,0.03,0.01,0,196
29,2018,POBI6,ERPI6,0.03,0.01,0.02,196
29,2018,POBI6,POA,0.03,0.01,0,196
30,2011,POBI6,2LTR,0.02,0.01,0.59,244
30,2011,POBI6,KOMY,0.02,0.01,0.54,244
30,2011,POBI6,CARO2,0.02,0.01,0.01,244
30,2011,POBI6,LLSE,0.02,0.01,0.03,244
30,2011,POBI6,2LICHN,0.02,0.01,0.19,244
30,2011,POBI6,GEROT,0.02,0.01,0.03,244
30,2011,POBI6,TRPAP,0.02,0.01,0,244
30,2011,POBI6,CARUD,0.02,0.01,0.17,244
30,2011,POBI6,MIOB2,0.02,0.01,0.05,244
30,2011,POBI6,ORALA,0.02,0.01,0.04,244
30,2011,POBI6,SEDES,0.02,0.01,0.02,244
30,2011,POBI6,2BARE,0.02,0.01,0,244
30,2011,POBI6,TEGR3,0.02,0.01,0,244
30,2011,POBI6,CAPU,0.02,0.01,0.05,244
30,2011,POBI6,DECE,0.02,0.01,0,244
30,2011,POBI6,TEACC,0.02,0.01,0.01,244
30,2011,POBI6,2UNKSC,0.02,0.01,0,244
30,2012,POBI6,2LICHN,0.01,0.02,0.19,161
30,2012,POBI6,2LTR,0.01,0.02,0.51,161
30,2012,POBI6,KOMY,0.01,0.02,0.57,161
30,2012,POBI6,GEROT,0.01,0.02,0.06,161
30,2012,POBI6,TRPAP,0.01,0.02,0.05,161
30,2012,POBI6,SEDES,0.01,0.02,0.06,161
30,2012,POBI6,ORALA,0.01,0.02,0.04,161
30,2012,POBI6,MIOB2,0.01,0.02,0.04,161
30,2012,POBI6,ARFEF3,0.01,0.02,0,161
30,2012,POBI6,ARSC,0.01,0.02,0,161
30,2012,POBI6,CARUD,0.01,0.02,0.21,161
30,2012,POBI6,TEACC,0.01,0.02,0.02,161
30,2012,POBI6,TEGR3,0.01,0.02,0.01,161
30,2012,POBI6,CAPU,0.01,0.02,0.05,161
30,2012,POBI6,LLSE,0.01,0.02,0.01,161
30,2012,POBI6,CAUN2,0.01,0.02,0,161
30,2012,POBI6,SELA,0.01,0.02,0,161
30,2012,POBI6,LUSP4,0.01,0.02,0,161
30,2015,POBI6,SEDES,0.01,0,0.08,184
30,2015,POBI6,CARUD,0.01,0,0.19,184
30,2015,POBI6,2LICHN,0.01,0,0.32,184
30,2015,POBI6,KOMY,0.01,0,0.47,184
30,2015,POBI6,2LTR,0.01,0,0.29,184
30,2015,POBI6,GEROT,0.01,0,0.03,184
30,2015,POBI6,2BARE,0.01,0,0,184
30,2015,POBI6,2MOSS,0.01,0,0.02,184
30,2015,POBI6,TRPAP,0.01,0,0.02,184
30,2015,POBI6,MIOB2,0.01,0,0.05,184
30,2015,POBI6,CAPU,0.01,0,0.07,184
30,2015,POBI6,TEACC,0.01,0,0.04,184
30,2015,POBI6,ORALA,0.01,0,0.04,184
30,2015,POBI6,ARSC,0.01,0,0,184
30,2015,POBI6,LLSE,0.01,0,0.05,184
30,2015,POBI6,ARFEF3,0.01,0,0.01,184
30,2015,POBI6,CAUN2,0.01,0,0.02,184
30,2015,POBI6,TEGR3,0.01,0,0,184
30,2015,POBI6,POVI3,0.01,0,0.01,184
30,2015,POBI6,LUSP4,0.01,0,0.01,184
30,2015,POBI6,FEBR,0.01,0,0.01,184
30,2018,POBI6,CARUD,0.01,0,0.3,196
30,2018,POBI6,2LTR,0.01,0,0.38,196
30,2018,POBI6,LLSE,0.01,0,0.02,196
30,2018,POBI6,KOMY,0.01,0,0.55,196
30,2018,POBI6,FEBR,0.01,0,0.01,196
30,2018,POBI6,CARO2,0.01,0,0,196
30,2018,POBI6,GEROT,0.01,0,0.01,196
30,2018,POBI6,TRPAP,0.01,0,0.05,196
30,2018,POBI6,MIOB2,0.01,0,0.04,196
30,2018,POBI6,2BARE,0.01,0,0.01,196
30,2018,POBI6,TEACC,0.01,0,0.03,196
30,2018,POBI6,2LICHN,0.01,0,0.21,196
30,2018,POBI6,CAPU,0.01,0,0.07,196
30,2018,POBI6,POA,0.01,0,0.02,196
30,2018,POBI6,POVI3,0.01,0,0.01,196
30,2018,POBI6,ARFEF3,0.01,0,0.03,196
30,2018,POBI6,SEDES,0.01,0,0.08,196
30,2018,POBI6,LUSP4,0.01,0,0.01,196
31,2011,POBI6,SIPR,0.02,0.02,0.37,148
31,2011,POBI6,TRPAP,0.02,0.02,0.3,148
31,2011,POBI6,CAHA6,0.02,0.02,0,148
31,2011,POBI6,FEBR,0.02,0.02,0.09,148
31,2011,POBI6,GEROT,0.02,0.02,0.22,148
31,2011,POBI6,MIOB2,0.02,0.02,0.05,148
31,2011,POBI6,ARSC,0.02,0.02,0.18,148
31,2011,POBI6,2LTR,0.02,0.02,0.32,148
31,2011,POBI6,LUSP4,0.02,0.02,0.01,148
31,2011,POBI6,2MOSS,0.02,0.02,0.02,148
31,2011,POBI6,CASCS2,0.02,0.02,0.12,148
31,2011,POBI6,POAL2,0.02,0.02,0,148
31,2011,POBI6,ERSI3,0.02,0.02,0.05,148
31,2011,POBI6,2LICHN,0.02,0.02,0.02,148
31,2011,POBI6,2BARE,0.02,0.02,0,148
31,2011,POBI6,POARG,0.02,0.02,0.02,148
31,2012,POBI6,SIPR,0.02,0.02,0.24,161
31,2012,POBI6,TRPAP,0.02,0.02,0.4,161
31,2012,POBI6,FEBR,0.02,0.02,0.14,161
31,2012,POBI6,CAHA6,0.02,0.02,0.16,161
31,2012,POBI6,2LTR,0.02,0.02,0.43,161
31,2012,POBI6,GEROT,0.02,0.02,0.19,161
31,2012,POBI6,ARSC,0.02,0.02,0.15,161
31,2012,POBI6,CASCS2,0.02,0.02,0.16,161
31,2012,POBI6,TRSP2,0.02,0.02,0,161
31,2012,POBI6,POARG,0.02,0.02,0.01,161
31,2012,POBI6,ERSI3,0.02,0.02,0.01,161
31,2012,POBI6,LUSP4,0.02,0.02,0.02,161
31,2012,POBI6,2BARE,0.02,0.02,0.01,161
31,2012,POBI6,CAOC4,0.02,0.02,0,161
31,2012,POBI6,MIOB2,0.02,0.02,0.06,161
31,2012,POBI6,PODI2,0.02,0.02,0,161
31,2012,POBI6,2LICHN,0.02,0.02,0.01,161
31,2014,POBI6,SIPR,0.01,0,0.33,100
31,2014,POBI6,TRPAP,0.01,0,0.4,100
31,2014,POBI6,LUSP4,0.01,0,0.02,100
31,2014,POBI6,CAHA6,0.01,0,0.19,100
31,2014,POBI6,GEROT,0.01,0,0.24,100
31,2014,POBI6,POARG,0.01,0,0.02,100
31,2014,POBI6,MIOB2,0.01,0,0.06,100
31,2014,POBI6,ARSC,0.01,0,0.16,100
31,2014,POBI6,2MOSS,0.01,0,0.03,100
31,2014,POBI6,2LTR,0.01,0,0.13,100
31,2014,POBI6,FEBR,0.01,0,0.16,100
31,2014,POBI6,ERSI3,0.01,0,0.04,100
31,2014,POBI6,CASCS2,0.01,0,0.23,100
31,2014,POBI6,TRSP2,0.01,0,0.04,100
31,2015,POBI6,SIPR,0.02,0.01,0.17,114
31,2015,POBI6,LUSP4,0.02,0.01,0.03,114
31,2015,POBI6,TRPAP,0.02,0.01,0.37,114
31,2015,POBI6,POARG,0.02,0.01,0.06,114
31,2015,POBI6,GEROT,0.02,0.01,0.21,114
31,2015,POBI6,ARSC,0.02,0.01,0.24,114
31,2015,POBI6,FEBR,0.02,0.01,0.15,114
31,2015,POBI6,CAHA6,0.02,0.01,0.22,114
31,2015,POBI6,MIOB2,0.02,0.01,0.07,114
31,2015,POBI6,2LICHN,0.02,0.01,0,114
31,2015,POBI6,2LTR,0.02,0.01,0.29,114
31,2015,POBI6,TRSP2,0.02,0.01,0.02,114
31,2015,POBI6,ERSI3,0.02,0.01,0.05,114
31,2015,POBI6,CASCS2,0.02,0.01,0.18,114
31,2018,POBI6,CAHA6,0.01,0,0.24,140
31,2018,POBI6,TRPAP,0.01,0,0.48,140
31,2018,POBI6,SIPR,0.01,0,0.3,140
31,2018,POBI6,GEROT,0.01,0,0.15,140
31,2018,POBI6,DECE,0.01,0,0.04,140
31,2018,POBI6,FEBR,0.01,0,0.21,140
31,2018,POBI6,ARSC,0.01,0,0.27,140
31,2018,POBI6,MIOB2,0.01,0,0.1,140
31,2018,POBI6,TRSP2,0.01,0,0.04,140
31,2018,POBI6,2LTR,0.01,0,0.21,140
31,2018,POBI6,LUSP4,0.01,0,0.01,140
31,2018,POBI6,2LICHN,0.01,0,0,140
31,2018,POBI6,ERSI3,0.01,0,0.04,140
31,2018,POBI6,CASCS2,0.01,0,0.22,140
33,2011,POBI6,2LTR,0.03,0.08,0.47,138
33,2011,POBI6,DECE,0.03,0.08,0.13,138
33,2011,POBI6,SIPR,0.03,0.08,0.36,138
33,2011,POBI6,TRPAP,0.03,0.08,0.06,138
33,2011,POBI6,POARG,0.03,0.08,0.01,138
33,2011,POBI6,RAAD,0.03,0.08,0.08,138
33,2011,POBI6,FEBR,0.03,0.08,0.01,138
33,2011,POBI6,LUSP4,0.03,0.08,0.05,138
33,2011,POBI6,GEROT,0.03,0.08,0.06,138
33,2011,POBI6,MIOB2,0.03,0.08,0.07,138
33,2011,POBI6,ARSC,0.03,0.08,0.17,138
33,2011,POBI6,2BARE,0.03,0.08,0.15,138
33,2011,POBI6,LEPY2,0.03,0.08,0.01,138
33,2011,POBI6,ERSI3,0.03,0.08,0.07,138
33,2012,POBI6,2LTR,0.04,0.03,0.49,154
33,2012,POBI6,TRPAP,0.04,0.03,0.04,154
33,2012,POBI6,DECE,0.04,0.03,0.11,154
33,2012,POBI6,MIOB2,0.04,0.03,0.07,154
33,2012,POBI6,SIPR,0.04,0.03,0.26,154
33,2012,POBI6,ARSC,0.04,0.03,0.14,154
33,2012,POBI6,FEBR,0.04,0.03,0.03,154
33,2012,POBI6,RAAD,0.04,0.03,0.2,154
33,2012,POBI6,GEROT,0.04,0.03,0.04,154
33,2012,POBI6,2BARE,0.04,0.03,0.19,154
33,2012,POBI6,POARG,0.04,0.03,0.01,154
33,2012,POBI6,ERME2,0.04,0.03,0,154
33,2012,POBI6,LUSP4,0.04,0.03,0.04,154
33,2013,POBI6,DECE,0.03,0.04,0.14,171
33,2013,POBI6,TRPAP,0.03,0.04,0.11,171
33,2013,POBI6,2BARE,0.03,0.04,0.2,171
33,2013,POBI6,2LTR,0.03,0.04,0.39,171
33,2013,POBI6,SIPR,0.03,0.04,0.21,171
33,2013,POBI6,RAAD,0.03,0.04,0.07,171
33,2013,POBI6,LUSP4,0.03,0.04,0.07,171
33,2013,POBI6,GEROT,0.03,0.04,0.09,171
33,2013,POBI6,ARSC,0.03,0.04,0.26,171
33,2013,POBI6,MIOB2,0.03,0.04,0.08,171
33,2013,POBI6,ERSI3,0.03,0.04,0,171
33,2013,POBI6,POARG,0.03,0.04,0.01,171
33,2013,POBI6,LEPY2,0.03,0.04,0,171
33,2013,POBI6,TRSP2,0.03,0.04,0,171
33,2013,POBI6,CAOC4,0.03,0.04,0,171
33,2014,POBI6,SIPR,0.06,0.03,0.25,93
33,2014,POBI6,DECE,0.06,0.03,0.16,93
33,2014,POBI6,2LTR,0.06,0.03,0.32,93
33,2014,POBI6,GEROT,0.06,0.03,0.07,93
33,2014,POBI6,TRPAP,0.06,0.03,0.09,93
33,2014,POBI6,ARSC,0.06,0.03,0.32,93
33,2014,POBI6,LUSP4,0.06,0.03,0.13,93
33,2014,POBI6,RAAD,0.06,0.03,0.18,93
33,2014,POBI6,2BARE,0.06,0.03,0.23,93
33,2014,POBI6,MIOB2,0.06,0.03,0.02,93
33,2014,POBI6,ERME2,0.06,0.03,0,93
33,2014,POBI6,ERSI3,0.06,0.03,0.06,93
33,2014,POBI6,LEPY2,0.06,0.03,0.01,93
33,2014,POBI6,POARG,0.06,0.03,0.02,93
33,2015,POBI6,SIPR,0.05,0.06,0.18,114
33,2015,POBI6,TRPAP,0.05,0.06,0.04,114
33,2015,POBI6,DECE,0.05,0.06,0.14,114
33,2015,POBI6,GEROT,0.05,0.06,0.11,114
33,2015,POBI6,FEBR,0.05,0.06,0,114
33,2015,POBI6,ARSC,0.05,0.06,0.24,114
33,2015,POBI6,2LTR,0.05,0.06,0.46,114
33,2015,POBI6,2BARE,0.05,0.06,0.12,114
33,2015,POBI6,RAAD,0.05,0.06,0.17,114
33,2015,POBI6,MIOB2,0.05,0.06,0.11,114
33,2015,POBI6,LUSP4,0.05,0.06,0.07,114
33,2015,POBI6,ERME2,0.05,0.06,0.02,114
33,2015,POBI6,ERSI3,0.05,0.06,0.06,114
33,2015,POBI6,POARG,0.05,0.06,0.01,114
33,2015,POBI6,LEPY2,0.05,0.06,0.01,114
33,2015,POBI6,CAOC4,0.05,0.06,0,114
33,2016,POBI6,SIPR,0.06,0.05,0.17,126
33,2016,POBI6,TRPAP,0.06,0.05,0.1,126
33,2016,POBI6,DECE,0.06,0.05,0.2,126
33,2016,POBI6,2LTR,0.06,0.05,0.46,126
33,2016,POBI6,GEROT,0.06,0.05,0.1,126
33,2016,POBI6,RAAD,0.06,0.05,0.12,126
33,2016,POBI6,FEBR,0.06,0.05,0.03,126
33,2016,POBI6,ARSC,0.06,0.05,0.27,126
33,2016,POBI6,LUSP4,0.06,0.05,0.09,126
33,2016,POBI6,MIOB2,0.06,0.05,0.08,126
33,2016,POBI6,ERME2,0.06,0.05,0.03,126
33,2016,POBI6,ERSI3,0.06,0.05,0.04,126
33,2016,POBI6,2BARE,0.06,0.05,0.16,126
33,2016,POBI6,TRSP2,0.06,0.05,0,126
33,2016,POBI6,POARG,0.06,0.05,0.03,126
33,2016,POBI6,2LICHN,0.06,0.05,0,126
33,2017,POBI6,DECE,0.06,0.06,0.21,84
33,2017,POBI6,2LTR,0.06,0.06,0.55,84
33,2017,POBI6,TRPAP,0.06,0.06,0.13,84
33,2017,POBI6,RAAD,0.06,0.06,0.11,84
33,2017,POBI6,SIPR,0.06,0.06,0.16,84
33,2017,POBI6,GEROT,0.06,0.06,0.07,84
33,2017,POBI6,2BARE,0.06,0.06,0.11,84
33,2017,POBI6,FEBR,0.06,0.06,0.03,84
33,2017,POBI6,ARSC,0.06,0.06,0.21,84
33,2017,POBI6,ERME2,0.06,0.06,0.02,84
33,2017,POBI6,ERSI3,0.06,0.06,0.03,84
33,2017,POBI6,MIOB2,0.06,0.06,0.09,84
33,2017,POBI6,LUSP4,0.06,0.06,0.06,84
33,2017,POBI6,LEPY2,0.06,0.06,0,84
33,2017,POBI6,POARG,0.06,0.06,0.04,84
33,2017,POBI6,TRSP2,0.06,0.06,0.01,84
33,2018,POBI6,DECE,0.08,0.06,0.2,119
33,2018,POBI6,SIPR,0.08,0.06,0.21,119
33,2018,POBI6,2LTR,0.08,0.06,0.42,119
33,2018,POBI6,GEROT,0.08,0.06,0.09,119
33,2018,POBI6,RAAD,0.08,0.06,0.12,119
33,2018,POBI6,ARSC,0.08,0.06,0.25,119
33,2018,POBI6,FEBR,0.08,0.06,0.05,119
33,2018,POBI6,TRPAP,0.08,0.06,0.08,119
33,2018,POBI6,2BARE,0.08,0.06,0.17,119
33,2018,POBI6,MIOB2,0.08,0.06,0.14,119
33,2018,POBI6,ERSI3,0.08,0.06,0.06,119
33,2018,POBI6,ERME2,0.08,0.06,0.02,119
33,2018,POBI6,LUSP4,0.08,0.06,0.08,119
33,2018,POBI6,TRSP2,0.08,0.06,0.01,119
33,2018,POBI6,POARG,0.08,0.06,0.01,119
33,2018,POBI6,2LICHN,0.08,0.06,0,119
34,2012,POBI6,FEBR,0.04,0,0.07,154
34,2012,POBI6,SIPR,0.04,0,0.42,154
34,2012,POBI6,2MOSS,0.04,0,0.39,154
34,2012,POBI6,GEROT,0.04,0,0.07,154
34,2012,POBI6,CAPY3,0.04,0,0.07,154
34,2012,POBI6,TRPAP,0.04,0,0.09,154
34,2012,POBI6,2BARE,0.04,0,0.06,154
34,2012,POBI6,MIOB2,0.04,0,0.07,154
34,2012,POBI6,2UNKSC,0.04,0,0,154
34,2012,POBI6,ARSC,0.04,0,0.03,154
34,2012,POBI6,2LTR,0.04,0,0.18,154
34,2012,POBI6,2LICHN,0.04,0,0.04,154
34,2012,POBI6,POARG,0.04,0,0.01,154
34,2012,POBI6,LUSP4,0.04,0,0,154
34,2012,POBI6,DECE,0.04,0,0.01,154
34,2013,POBI6,SIPR,0.03,0.04,0.28,171
34,2013,POBI6,FEBR,0.03,0.04,0.07,171
34,2013,POBI6,2MOSS,0.03,0.04,0.32,171
34,2013,POBI6,GEROT,0.03,0.04,0.06,171
34,2013,POBI6,CAPY3,0.03,0.04,0.08,171
34,2013,POBI6,TRPAP,0.03,0.04,0.1,171
34,2013,POBI6,2BARE,0.03,0.04,0.11,171
34,2013,POBI6,MIOB2,0.03,0.04,0.09,171
34,2013,POBI6,2LTR,0.03,0.04,0.07,171
34,2013,POBI6,ARSC,0.03,0.04,0.03,171
34,2013,POBI6,POARG,0.03,0.04,0.03,171
34,2013,POBI6,2LICHN,0.03,0.04,0.02,171
34,2013,POBI6,2UNKSC,0.03,0.04,0.02,171
34,2013,POBI6,DECE,0.03,0.04,0.02,171
34,2013,POBI6,LUSP4,0.03,0.04,0.02,171
34,2014,POBI6,SIPR,0.05,0.03,0.36,113
34,2014,POBI6,FEBR,0.05,0.03,0.11,113
34,2014,POBI6,2MOSS,0.05,0.03,0.23,113
34,2014,POBI6,MIOB2,0.05,0.03,0.09,113
34,2014,POBI6,GEROT,0.05,0.03,0.06,113
34,2014,POBI6,TRPAP,0.05,0.03,0.1,113
34,2014,POBI6,2LTR,0.05,0.03,0.12,113
34,2014,POBI6,2LICHN,0.05,0.03,0.01,113
34,2014,POBI6,CAPY3,0.05,0.03,0.1,113
34,2014,POBI6,ARSC,0.05,0.03,0.04,113
34,2014,POBI6,RAAD,0.05,0.03,0,113
34,2014,POBI6,2BARE,0.05,0.03,0.11,113
34,2014,POBI6,POARG,0.05,0.03,0.02,113
34,2014,POBI6,DECE,0.05,0.03,0.02,113
34,2014,POBI6,LUSP4,0.05,0.03,0.03,113
34,2015,POBI6,2MOSS,0.03,0.05,0.19,114
34,2015,POBI6,SIPR,0.03,0.05,0.42,114
34,2015,POBI6,FEBR,0.03,0.05,0.13,114
34,2015,POBI6,GEROT,0.03,0.05,0.04,114
34,2015,POBI6,TRPAP,0.03,0.05,0.1,114
34,2015,POBI6,CAPY3,0.03,0.05,0.08,114
34,2015,POBI6,2LTR,0.03,0.05,0.14,114
34,2015,POBI6,DECE,0.03,0.05,0.01,114
34,2015,POBI6,2UNKSC,0.03,0.05,0,114
34,2015,POBI6,MIOB2,0.03,0.05,0.09,114
34,2015,POBI6,ARSC,0.03,0.05,0.03,114
34,2015,POBI6,RAAD,0.03,0.05,0.01,114
34,2015,POBI6,2BARE,0.03,0.05,0.06,114
34,2015,POBI6,LUSP4,0.03,0.05,0.02,114
34,2015,POBI6,2LICHN,0.03,0.05,0.04,114
34,2016,POBI6,2MOSS,0.04,0.03,0.26,126
34,2016,POBI6,SIPR,0.04,0.03,0.28,126
34,2016,POBI6,GEROT,0.04,0.03,0.03,126
34,2016,POBI6,TRPAP,0.04,0.03,0.13,126
34,2016,POBI6,CAPY3,0.04,0.03,0.12,126
34,2016,POBI6,2BARE,0.04,0.03,0.04,126
34,2016,POBI6,POARG,0.04,0.03,0,126
34,2016,POBI6,2LTR,0.04,0.03,0.22,126
34,2016,POBI6,DECE,0.04,0.03,0.03,126
34,2016,POBI6,FEBR,0.04,0.03,0.11,126
34,2016,POBI6,2UNKSC,0.04,0.03,0.03,126
34,2016,POBI6,MIOB2,0.04,0.03,0.1,126
34,2016,POBI6,ARSC,0.04,0.03,0.02,126
34,2016,POBI6,RAAD,0.04,0.03,0.02,126
34,2016,POBI6,LUSP4,0.04,0.03,0.03,126
34,2016,POBI6,2LICHN,0.04,0.03,0.04,126
34,2017,POBI6,SIPR,0.01,0.04,0.27,84
34,2017,POBI6,2MOSS,0.01,0.04,0.23,84
34,2017,POBI6,2UNKSC,0.01,0.04,0.05,84
34,2017,POBI6,CAPY3,0.01,0.04,0.1,84
34,2017,POBI6,2LTR,0.01,0.04,0.2,84
34,2017,POBI6,GEROT,0.01,0.04,0.03,84
34,2017,POBI6,FEBR,0.01,0.04,0.16,84
34,2017,POBI6,TRPAP,0.01,0.04,0.17,84
34,2017,POBI6,2LICHN,0.01,0.04,0.03,84
34,2017,POBI6,2BARE,0.01,0.04,0.04,84
34,2017,POBI6,DECE,0.01,0.04,0.04,84
34,2017,POBI6,ARSC,0.01,0.04,0.03,84
34,2017,POBI6,POARG,0.01,0.04,0.03,84
34,2017,POBI6,MIOB2,0.01,0.04,0.1,84
34,2017,POBI6,LEPY2,0.01,0.04,0,84
34,2017,POBI6,RAAD,0.01,0.04,0.03,84
34,2017,POBI6,LUSP4,0.01,0.04,0.02,84
34,2018,POBI6,FEBR,0.02,0.01,0.15,119
34,2018,POBI6,2MOSS,0.02,0.01,0.25,119
34,2018,POBI6,SIPR,0.02,0.01,0.26,119
34,2018,POBI6,TRPAP,0.02,0.01,0.18,119
34,2018,POBI6,CAPY3,0.02,0.01,0.11,119
34,2018,POBI6,GEROT,0.02,0.01,0.04,119
34,2018,POBI6,2LTR,0.02,0.01,0.18,119
34,2018,POBI6,ARSC,0.02,0.01,0.04,119
34,2018,POBI6,POARG,0.02,0.01,0.04,119
34,2018,POBI6,2BARE,0.02,0.01,0.04,119
34,2018,POBI6,MIOB2,0.02,0.01,0.08,119
34,2018,POBI6,2UNKSC,0.02,0.01,0.05,119
34,2018,POBI6,2LICHN,0.02,0.01,0.03,119
34,2018,POBI6,DECE,0.02,0.01,0.05,119
34,2018,POBI6,LUSP4,0.02,0.01,0.01,119
35,2011,POBI6,2MOSS,0.05,0.03,0.3,138
35,2011,POBI6,SIPR,0.05,0.03,0.33,138
35,2011,POBI6,2LTR,0.05,0.03,0.31,138
35,2011,POBI6,CASCS2,0.05,0.03,0.01,138
35,2011,POBI6,2BARE,0.05,0.03,0.04,138
35,2011,POBI6,ARSC,0.05,0.03,0.03,138
35,2011,POBI6,RAAD,0.05,0.03,0,138
35,2011,POBI6,GEROT,0.05,0.03,0.05,138
35,2011,POBI6,DECE,0.05,0.03,0.02,138
35,2011,POBI6,2LICHN,0.05,0.03,0.1,138
35,2011,POBI6,CAPY3,0.05,0.03,0.23,138
35,2011,POBI6,FEBR,0.05,0.03,0.04,138
35,2011,POBI6,LEPY2,0.05,0.03,0,138
35,2012,POBI6,2LTR,0.04,0.05,0.28,154
35,2012,POBI6,DECE,0.04,0.05,0.04,154
35,2012,POBI6,2MOSS,0.04,0.05,0.27,154
35,2012,POBI6,SIPR,0.04,0.05,0.47,154
35,2012,POBI6,CASCS2,0.04,0.05,0.01,154
35,2012,POBI6,2BARE,0.04,0.05,0.06,154
35,2012,POBI6,ARSC,0.04,0.05,0.03,154
35,2012,POBI6,FEBR,0.04,0.05,0.02,154
35,2012,POBI6,GEROT,0.04,0.05,0.03,154
35,2012,POBI6,RAAD,0.04,0.05,0.01,154
35,2012,POBI6,2LICHN,0.04,0.05,0.07,154
35,2012,POBI6,CAPY3,0.04,0.05,0.24,154
35,2012,POBI6,MIOB2,0.04,0.05,0,154
35,2012,POBI6,2UNKSC,0.04,0.05,0,154
35,2013,POBI6,2LTR,0.06,0.04,0.11,171
35,2013,POBI6,DECE,0.06,0.04,0.05,171
35,2013,POBI6,SIPR,0.06,0.04,0.49,171
35,2013,POBI6,2MOSS,0.06,0.04,0.3,171
35,2013,POBI6,FEBR,0.06,0.04,0.07,171
35,2013,POBI6,CASCS2,0.06,0.04,0.02,171
35,2013,POBI6,ARSC,0.06,0.04,0.05,171
35,2013,POBI6,RAAD,0.06,0.04,0.01,171
35,2013,POBI6,GEROT,0.06,0.04,0.04,171
35,2013,POBI6,2LICHN,0.06,0.04,0.04,171
35,2013,POBI6,CAPY3,0.06,0.04,0.27,171
35,2013,POBI6,2BARE,0.06,0.04,0.05,171
35,2013,POBI6,MIOB2,0.06,0.04,0.01,171
35,2013,POBI6,2UNKSC,0.06,0.04,0.01,171
35,2014,POBI6,2LTR,0.04,0.06,0.18,113
35,2014,POBI6,DECE,0.04,0.06,0.03,113
35,2014,POBI6,SIPR,0.04,0.06,0.45,113
35,2014,POBI6,2MOSS,0.04,0.06,0.34,113
35,2014,POBI6,ARSC,0.04,0.06,0.05,113
35,2014,POBI6,GEROT,0.04,0.06,0.05,113
35,2014,POBI6,CAPY3,0.04,0.06,0.17,113
35,2014,POBI6,2LICHN,0.04,0.06,0.05,113
35,2014,POBI6,FEBR,0.04,0.06,0.08,113
35,2014,POBI6,2BARE,0.04,0.06,0.02,113
35,2014,POBI6,CASCS2,0.04,0.06,0.02,113
35,2015,POBI6,2LTR,0.06,0.04,0.23,114
35,2015,POBI6,DECE,0.06,0.04,0.09,114
35,2015,POBI6,SIPR,0.06,0.04,0.44,114
35,2015,POBI6,2MOSS,0.06,0.04,0.33,114
35,2015,POBI6,CASCS2,0.06,0.04,0.02,114
35,2015,POBI6,FEBR,0.06,0.04,0.07,114
35,2015,POBI6,2LICHN,0.06,0.04,0.06,114
35,2015,POBI6,2BARE,0.06,0.04,0.01,114
